id,created_time,message,is_popular
225292010874776_2083082185095740,2018-09-03T07:02:33+0000,"循環熱點 Het Hof van Cartesius in Utrecht. 
官網：http://hofvancartesius.nl/
（©Cindy Liao攝影）",False
225292010874776_2081355391935086,2018-09-02T08:56:30+0000,"【#荷事活動分享】 2018年9月8-9日（六、日）文化遺產開放日

噹噹～！一年一度的遺產開放日（Open Monumentendag）又來囉！每年九月的第二個周末，荷蘭將有多達四千多個歷史建築、遺址、博物館、私人宅院、花園、救濟院等文化遺產會對快開放。民眾將有機會免費或用優惠價格，參觀許多平常未必開放的文藝景點喔～許多博物館也會在六或日舉行音樂會、電影欣賞或其他表演活動。關於各城市哪些景點有開放，請事先上網查詢，屆時來一網打盡喔：）

#小編第一年上天文台用望遠鏡看火星
#第二年參觀了救濟院和孤兒院
#第三年溜進萊茵河水管理議會老教堂和祕密花園",False
225292010874776_2073603996043559,2018-08-29T00:36:11+0000,"【#荷事年度專題】 👉#荷式循環經濟👈 作者：黎裕元 Jessie Li

說到時下最潮的手機，你聽過Fairphone
嗎？Fairphone是一個2013年於荷蘭阿姆斯特丹成立的社會企業，打著公平手機的旗號，以推動延長產品使用壽命、使用公平交易原料、提供優良的工作環境，與可重複使用與回收的電子廢物等訴求備受各界矚目。

時至今日，他們已經在歐洲賣出超過十萬支Fairphone手機，2018上半年也賣出一萬四千隻手機。同時，以回收銷售總量22%的手機為目標的Fairphone，在營運第一年已達成5%；致力於回收非洲舊手機的他們，也已累積約十噸重的成果。所以，Fairphoner絕對是你在蘋果等手機廠牌之外，更需要好好認識的品牌！

一個立意良善的品牌，該如何在追求環境與社會永續經營理想的同時，在財務上達成企業永續經營的目標？她又如何運用多種創新手法，改變商業模式：從產品製造商搖身一變，成為循環經濟概念中的「服務提供者」？她如何經營（網路）社群，透過群眾力量增加影響力，以達成下一階段成長目標？點進來看看荷事生非的剖析吧～

#Fairphone
#公平手機
#小編至今還在用智障型手機

https://www.oranjeexpress.com/9745",False
225292010874776_2070522496351709,2018-08-27T07:25:02+0000,"【#荷事分享】 你信飛麵神教~!? 荷蘭最高法院說麥鬧啦~ 

對飛麵神教信徒來說，創造這個世界的是一團帶著兩顆肉丸、長著一對眼睛的義大利麵，麵條過濾器則是他們的神聖象徵物。不過在日前，荷蘭東部奈美亨（Nijmegen）有位信仰飛麵神教的女子Mienke de Wilde，想頭戴義大利麵過濾器拍證件照，卻遭到有關當局阻擋，她因而一狀告上法院，捍衛自己的宗教自由。

由於荷蘭法律有保障基於宗教、哲學或醫療原因，證件照上的頭部可以有一部分被蓋住，不用像一般人一樣露出來。然而，荷蘭最高法院的判決在八月份出爐，表示Wilde的證件照上必須露出頭部，她不可以基於宗教理由頭戴麵條過濾器入鏡，因為所謂的飛麵神教本質上是一種諷刺，而不是認真的信仰。此外，有關當局也指出，飛麵神教並沒有強制要求信徒頭戴義大利麵過濾器，因而大家想戴著拍證件照只是個人選擇，但不是義務。

「透過諷刺的方式去批評宗教教條很重要，但並不代表這些批評可以變成正經的宗教，」當局補充到，一個正經的宗教需要「嚴肅性和一致性」。

星期一有沒有覺得腦子還沒回到工作模式呢？來認識一下這傳說中的「飛麵神教」吧～

#地球圖輯隊情報總部
#飛麵神教
#義大利麵過濾器曾幾何時也變成神聖物品了

https://dq.yam.com/post.php?id=9799",False
225292010874776_2068390113231614,2018-08-26T00:55:00+0000,"【#荷事分享】 監獄都不監獄了，不當蚊子館可以衝蝦米？

荷蘭自1990年代改採預防犯罪和融入社會的作法後，將犯罪率降低了26％。當犯罪率下滑，法院判決又常以社區服務等方式替代吃牢飯，遂讓監獄逐漸成了空蕩蕩的蚊子館。2014年前後，荷蘭政府關閉多達19座監獄，目前只剩少數幾家還在繼續「營業」，甚至還接受某些不敷使用的歐洲國家（例如挪威）前來租用。。

那麼，那些廢棄的監獄們如今都在幹嘛呢？答案包括了：改為住宅區、遊民和難民的暫時收容所、學校、餐廳，藝術家工作室與新創企業育成中心，以及超市等等，將原本不公開的空間向社會大眾公開。甚至，位於Haarlem的監獄De Koepel，甚至還利用場地設備設計了生存遊戲，讓數百名玩家身歷其境完成逃獄的目標。看來，當初堅固的硬體設施和空間，可真是有很多利用的方式呀～

公視之新聞影片（中文）在此：https://www.youtube.com/watch?v=sqmRbshd7Ro

https://www.facebook.com/bbcworldservice/videos/2041947392491043/UzpfSTM4MDM3NDc2ODczMDI0NjoxMzk5ODAzNTAzNDU0MDI5/",False
225292010874776_2064889693581656,2018-08-24T07:45:25+0000,"【#台客J和澤蘭妹：從數字看荷蘭】 誰說荷蘭人不加班？

不論在台灣或在荷蘭，我們總是能聽到不少台灣人挖苦或抱怨說：「荷蘭人上班都是五、六點就準時拍拍屁股走人了，從來都不用加班的」。不過，現實真的是如此嗎？

台客J和澤蘭妹除了要分享他們的親身經歷，還引用荷蘭統計局CBS2017年的勞動調查告訴你，平均每週工作29.3小時的荷蘭人，平均加班時數每週為3小時。在42,000個樣本中，近30%的荷蘭勞工有經常加班的情況，如果算上偶爾加班的勞工，加班的比例更高達65%左右。

這樣的數據有沒有讓你嚇到吃手手呢？點進來看一看荷事生非新推出的【台客J和澤蘭妹：從數字看荷蘭】專欄的首發文章，從全職vs.兼職、產業別和教育程度，分析荷蘭人加班的情況吧～

【台客J和澤蘭妹：從數字看荷蘭】
台客J，100%土生土長的台客，在2009年來到荷蘭留學；澤蘭妹，在澤蘭省（Zeeland）長大的Zeeuwse meisje，在2009年去到北京留學。兩條平行線的人，在2012年的海牙有了交集，發展出屬於彼此的台荷混種文化、和中英荷三合一的神奇混用語言。實事求是的兩個人，用資料佐證的方式，介紹你們所不知道的荷蘭。

#加班文化
#能力越大責任越大

https://www.oranjeexpress.com/9675",False
225292010874776_2060000617403897,2018-08-22T00:28:40+0000,"【#荷事年度專題】 👉#荷式循環經濟👈  作者：陳亮宇

位於荷蘭林堡省（Limburg）靠近德國邊界的芬洛（Venlo），大約從十年前立志要成為「全球第一個從搖籃到搖籃（C2C）的城市」，以及蓋出「全球第一座從搖籃到搖籃的市政廳」。經過幾年發展，芬洛成為林堡省在C2C和循環經濟領域的產官學合作重鎮。市政廳在2016年啟用後，不僅囊括大大小小建築或綠色獎項，也讓芬洛成為國際上知名的綠色之城！究竟一棟市政廳如何呈現從搖籃到搖籃（C2C）的理念，周遭和室內又有何特別呢？來看看荷事生非實際入內參訪後的分享吧！

#循環經濟
#搖籃到搖籃
#Venlo好遙遠呀
#林堡省人很耐斯
#靠近德國所以餐廳的豬排好吃

https://www.oranjeexpress.com/9681",False
225292010874776_2057571127646846,2018-08-21T00:19:00+0000,"【#荷事分享】 剖析荷蘭能源轉型與再生能源政策

台灣IC之音FM97.5廣播節目「氣候戰役在台灣」，於2018年7月討論了荷蘭如何當前的能源轉型與綠能發展政策，以及氣候變遷政策的現況。當日來賓為林綉娟，擁有荷蘭碩士學位的她，目前為工研院綠能所研究人員。在約40分鐘的節目裡，綉娟不僅解釋了荷蘭將如何減少天然氣開採和傳統的燃煤發電，也分享荷蘭政府草擬的氣候法、設定的減碳與再生能源的推動目標。在文章與影片之外，荷事生非難得來轉貼漫談荷蘭的語音分享，有興趣的讀者（聽眾）快點進去聽聽喔：）

#台達電子文教基金會
#IC之音FM97.5
#氣候變遷
#能源轉型

https://www.ic975.com/aod/%E6%B0%A3%E5%80%99%E6%88%B0%E5%BD%B9%E5%9C%A8%E5%8F%B0%E7%81%A3/%E6%AD%90%E7%9B%9F%E5%BE%8C%E6%AE%B5%E7%8F%AD%E7%9A%84%E9%80%86%E8%A5%B2%EF%BC%81%E8%8D%B7%E8%98%AD%E5%A6%82%E4%BD%95%E6%8B%9A%E7%B6%A0%E8%83%BD%EF%BC%9F/",False
225292010874776_2055460577857901,2018-08-20T00:20:00+0000,"【#荷事年度專題】 👉#荷式循環經濟👈  舊文重貼，再看一遍也不賴

3D列印最近幾年實在夯到不行，不過，雖然這個酷炫概念把人唬得一楞一楞的，你是否很少親眼看到3D列印的實際成品呢？現在，阿姆斯特丹街頭已經有了由荷蘭新創設計公司「The New Raw」設計製造，一張名叫「The XXX」的街道創意座椅，正是由3D列印而成！

設計製造The XXX的「The New Raw」的來歷又是什麼呢？它創立於2015年，目前的研究與設計工作室設置在荷蘭鹿特丹（Rotterdam），由建築師FoteiniSetaki和PanosSakkas共同經營。他們的專案目標為透過發展內容和視覺豐富的設計概念，宣導並實踐循環設計模式。他們致力於縮短物料週期、加強當地生產，並且採用基於材料研究、數位設計和製造的開放式設計方法。

就永續發展的角度來說，3D列印的流程應該是對環境有益，因為它屬於客製化製造，減少大量製造造成的浪費。不過，3D列印的原料是否對環境有益，還有諸多爭議。The New Raw使用回收塑料作為原料，便是想解決這個問題。究竟3D列印環不環保，還有待更多案例來驗證。

#循環經濟
#3D列印

https://www.oranjeexpress.com/8458",False
225292010874776_2049471688456790,2018-08-17T10:46:37+0000,"【#荷式社會文化】作者：朱國鳳

荷蘭有一家家名為Buurtzorg的公司，成立於2007年，目前已發展成為荷蘭第一大的社區照護領機構。究竟它如何能夠提供全年和全天的居家整合照護服務，並且有助於延緩老人的退化？它的八項運作特色：1. 以護理人員為主幹，2.初訪從一杯咖啡開始，3.團隊成員相互支援，4.面試新成員採取共識決，5.員工滿意度超高，6.團隊搞不定時，教練出馬，7.服務範圍以鄰里社區為主，8.落實個案管理，「洋蔥模型」得以實踐。來看看荷事生非與 Silver Linings Global (銀享全球 Silver Linings Global)合作文章的剖析（下篇）吧！

#銀享全球
#長照
https://www.oranjeexpress.com/9660",False
225292010874776_2047255858678373,2018-08-16T19:00:01+0000,"【☕#KaféOranje 歐蘭橘子咖啡館】 抽獎活動倒數計時~

嗨依在荷蘭&台灣的捧由們~  歐蘭橘咖啡館老闆娘推出的尋字遊戲+抽獎活動，到荷蘭時間的17日（五）晚上十二點截止喲！只要在底下留言說說你發現圖片中有什麼荷蘭單字，只要至少回答一個，即有機會獲得Chia DNA提供的可愛明信片唷～

[Kafé Oranje歐蘭橘咖啡館] 跟著夏天去旅行──尋字遊戲：https://www.oranjeexpress.com/9634",False
225292010874776_2046874248716534,2018-08-16T07:04:35+0000,"【#荷事分享】
上週末阿姆斯特丹夜空騰空出現了三百架人造星星，你也是現場目擊者之一嗎？

別緊張！這可不是外星人的第一次接觸，而是荷蘭雙人組設計工作室Studio DRIFT的作品！他們的藝術特展Coded Nature也正在阿姆斯特丹博當代藝術博物館 Stedelijk Museum 展出，對於人、自然、科技間的美麗結合有興趣的觀眾不妨一探！

#三百架無人機優雅現身
#像鳥也像魚群在夜空游動
#人與科技 #荷蘭藝術

▶更多資訊請參考 Studio Drift 官網http://www.studiodrift.com/

▶Coded Nature 展覽 (最後一週!)
https://www.stedelijk.nl/en/exhibitions/studio-drift

▶更多博物館系列活動報導
阿姆斯特丹博物館之夜
https://goo.gl/3S3LVs",False
225292010874776_2044108878993071,2018-08-15T00:56:16+0000,"【#荷式社會文化】作者：朱國鳳

荷蘭有一家家名為Buurtzorg的公司，成立於2007年，目前已發展成為荷蘭第一大的社區照護領機構。究竟它如何能夠提供全年和全天的居家整合照護服務，並且有助於延緩老人的退化？它的運作特色是什麼？今天先透露一半的答案：1. 以護理人員為主幹，2.初訪從一杯咖啡開始，3.團隊成員相互支援，4.面試新成員採取共識決。來看看荷事生非與 Silver Linings Global合作文章的剖析（上篇）吧！

#銀享全球
#長照

https://www.oranjeexpress.com/9644",False
225292010874776_2041611392576153,2018-08-14T00:23:55+0000,"【☕#KaféOranje 歐蘭橘子咖啡館】  抽獎活動進行ing

嗨依各位讀者，昨日歐蘭橘咖啡館推出尋字遊戲給大家解謎，唉呀，沒想到讀者們作答不甚踴躍呀！圖片中藏有11個荷蘭文字詞，只要在動態底下留言搶答，說出一個答案即有機會獲得歐蘭橘咖啡館老闆娘Chia DNA提供的創意明信片唷～

除了放水告訴大家：答案都是以前歐蘭橘咖啡館介紹的字，貼心小編在此給點更直接的提示，給大家用google翻譯：啤酒、樹木、風、烏鴉、高、雨...。

不知不覺小編已經洩漏一半的答案啦！剩下另一半就靠聰明的你，到過往[Kafé Oranje歐蘭橘咖啡館] 的文章裡找答案了～

[Kafé Oranje歐蘭橘咖啡館] 跟著夏天去旅行──尋字遊戲：https://www.oranjeexpress.com/9634",False
225292010874776_2039913786079247,2018-08-13T08:31:19+0000,"【☕#KaféOranje 歐蘭橘子咖啡館】 快在下方留言搶答抽獎！

唷～炎炎夏日，歐蘭橘咖啡館又開張啦！這回老闆娘要來給大家做文字遊戲喔！話說歐蘭橘和台皮熊去海邊度假之餘，心血來潮就在旅行拖車（Caravan）窗戶上塗鴉寫了一堆字。聰明的你快來找一找，看看有沒有辦法通過小測驗，找到當中的十一個小單字。
在荷事生非臉書粉絲頁下方留言寫下三個你找到的單字，我們會在週五抽出三個幸運參與者，可以得到Chia DNA親製明信片寄送到家喔！

#來學荷蘭文
#小編唯一會的單字就是文章提示的盛暑夏日就想來一杯冰涼的
#捉住暑假的尾巴呀
#歐蘭橘咖啡館咖啡好喝

【Kafé Oranje 歐蘭橘咖啡館】每個月第一個星期一營業。由裕嘉（Yu-Chia）和又嘉（Yu-Chia）共同經營，就讓「雙嘉」的小怪獸和文字，帶你笑探荷蘭文化的趣味，順便學點兒荷蘭語。",False
225292010874776_2035304726540153,2018-08-11T08:06:02+0000,"【#荷事活動分享】

照過來照過來！巨大無比的木偶怪獸，即將襲擊荷蘭北方菲仕蘭省的呂伐登市（Leeuwarden）！呂伐登被評選為2018年的「歐洲文化之都」，一整年在城市內有大大小小的活動們，現在連由Royal de Luxe公司製作的大娃娃們都來湊熱鬧啦！8/17、8/18和8/19一連三天，你還可以目睹這批怪獸上演的巨大滑冰秀（Grote Schaats in het IJs (Big Skate in the Ice)），快準備好你的相機走一趟菲仕蘭省吧～～

活動網址由此去：https://www.friesland.nl/en/european-capital-of-culture/programme/royal-de-luxe

https://www.facebook.com/bestproductsdotcom/videos/1650118811772118/",False
225292010874776_2032059290198030,2018-08-10T00:37:00+0000,"【#貓力畫荷蘭】

炎炎夏日，除了香水和防曬油或乳液，空氣中瀰漫著的，尚有來自人類身上的體位呢～下班下課時間最難熬的，莫過於待在密閉火車、地鐵或公車車廂時，隔壁鄰居恰好就是強烈的氣味發散體！只能說，夏天除了給你比基尼美眉與小鮮肉帥哥的視覺饗宴，也會買一送一，給你來場嗅覺饗宴呢～

#貓力畫荷蘭
#難怪止汗劑和爽身噴霧在國外銷路特別好呢
#於是小編決定來練習忍者憋氣の術",False
225292010874776_2027665290637430,2018-08-08T00:36:00+0000,"【#荷事年度專題】 👉#荷式循環經濟👈  作者：林欣媛Joanne Lin

每個人都可以有一本護照，但你曉得其實構成建築物的各類原料和建材，也可以有一本「材料護照」 （Materials Passport）嗎？到底材料護照的設計理念是什麼？她和循環營建產業和循環經濟的關係又是什麼？荷事生非不僅要提供你2018年6月荷蘭循環經濟週（HCEW）的第一手報導，也討論推行材料護照的挑戰與機會，以及台灣邁向循環營建所需面對的問題。

#循環經濟包羅萬象
#材料護照
#循環營建與循環經濟

https://www.oranjeexpress.com/9610",False
225292010874776_2023463184390974,2018-08-06T00:36:00+0000,"【#荷事年度專題】 👉#荷式循環經濟👈  舊文重貼&新聞分享

荷事生非在2014年5月介紹過一艘位於荷蘭東部古城Zwolle的綠建築茶館：地球之舟（Earthship），當時提到在Zwolle南部的小鎮Olst，正在興建一個擁有多艘地球之舟建築的社區。目前，這個名為「地球房子」（荷蘭文：Aardehuizen，英文：Earth houses）的社區已興建完成，約70位居民住進至23棟地球之屋裡面了！除了屋頂裝有太陽能板，這批房子也設置集水種植蔬菜的設備，和各種以達成資源再利用甚至循環理念的系統。看來下一回，荷事生非該派出記者前去採訪居民的實際感受啦～

空照圖看起來頗壯觀喔！近期報導網頁在此：https://imgur.com/gallery/KbPrjkp

#集結地球之舟與地球之屋變成地球社區
#住家與房子也要循環經濟
#可以去隔壁家種菜偷菜

https://www.oranjeexpress.com/1928",False
225292010874776_2022154954521797,2018-08-05T09:42:28+0000,"【#周末展覽推】
<< Coded Nature >>
Stedelijk Museum Amsterdam 
即日到8月25日

阿姆斯特丹博物館廣場邊上的當代藝術博物館Stedelijk Museum Amsterdam，最近正在展覽國際知名藝術工作室Studio Drift的系列作品<<Coded Nature>>，2006年從DAE畢業的雙人藝術家 Lonneke Gordijn 和 Ralph Nauta，用裝置、雕塑、影片，水晶吊燈（脆弱未來）到掛在天空的水泥磐石，探問人、自然、科技之間的關係，使用科技去抽象重現熟悉、陌生、美的環境元素。

以往Studio Drift 作品大都在自然與開放空間中展出，這次回鄉展覽，第一次把作品搬進了室內。除了室內展，本周五六日（8/10-12)的晚上十點，阿姆斯特丹愛河(Ij)上將有300台無人機表演科技的行動藝術！超～期～待～

更多資訊請參考：
🦄 Studio Drift 官網：http://www.studiodrift.com/
🐲Coded Nature 展覽網頁：https://www.stedelijk.nl/en/exhibitions/studio-drift
👾 荷事生非阿編推薦數：👏👏👏👏
🤖 荷事延伸閱讀：
電影《自然：版權所有》：是揭露，還是鞏固了當代文明的自然虛像？
https://bit.ly/2KqC6J7",False
225292010874776_2020269428043683,2018-08-04T12:47:06+0000,"【#荷事現場直擊】
阿姆斯特丹Pride Week終於到了最精彩、粉紅泡泡滿天飛、尖叫聲100%的最高點：同志運河大遊行！動手點點Google Map搜尋阿姆斯特丹，運河區已經被彩虹遊行路線包圍啦！你也在現場嗎？",False
225292010874776_2012213682182591,2018-08-01T00:30:00+0000,"【#荷事年度專題】 👉#荷式循環經濟👈 作者：張芸翠Yuntsui Chang

「建築產業」名列在荷蘭政府優先推動「循環經濟」的五大重點領域之中。但是，這個領域的運作，究竟如何展現循環經濟和商業模式呢？荷事生非就來帶你認識一項最新的循環建築案例：荷蘭銀行（ABN AMRO）規劃與設計的循環展館：CIRCL。我們將告訴你循環建築的五項商業模式：循環材料、週期延續、價值復原、產品服務、共享平台，並比較荷蘭與台灣走向循環建築的現況與挑戰。

上篇：https://www.oranjeexpress.com/9556
下篇：https://www.oranjeexpress.com/9579

#循環經濟
#建築也可以變成循環建築
#阿姆斯特丹多了個可參觀的地方",False
225292010874776_2008818942522065,2018-07-30T00:12:43+0000,"【#荷式社會文化】 作者：孫偉倫Bronte Sun

不少荷蘭老年人在無法獨立生活或是行動不便後，會賣掉房子並自行選擇搬到安養中心（Verzorghuis）或是老人公寓（Woonzorgcentrum or Serviceflat），而有醫療需求的老人則大多選擇去看護中心（Verpleeghuis）或是向政府申請居家看護（Thuiszorg）。
這篇文章整理了荷蘭在2014年至2016年之間與長照相關的政策變遷與新聞討論，荷蘭老年照顧機構概況，以及現實生活中，荷蘭老人和家庭對政府的長照政策又有哪些感受。

#老人公寓
#長期照顧
#安養中心
#社會福利",False
225292010874776_2001417623262197,2018-07-26T09:10:12+0000,"【#荷事分享】
熱熱熱☀️～荷蘭夏天高溫也標上37度，熱到老編中暑在家抓兔子🐰，手軟腳軟腦昏昏，也要按下分享鍵，因為每年此時此刻阿姆斯特丹的大件事 #PrideAmsterdam🌈就要來臨了（7/28 - 8/5）。回顧去年影片，準備好粉紅心迎接今年的Pride Week啦！

#今年參加遊行一定要帶足水不停補防曬油",False
225292010874776_1996404977096795,2018-07-25T08:00:01+0000,"【＃荷事活動分享】

接連幾週的難得炎夏，一起乘著這個熱氣蒸騰的好天氣駛入熱鬧滾滾、粉紅氛圍100%的 Pride Amsterdam阿姆斯特丹Pride Week🌈 （7/28 - 8/5）！除了走在街頭體驗滿城彩虹旗飄揚的特別時刻，也不妨一起觀賞溫柔且勇敢的 #日常對話 紀錄片。

本週日(7/29)台灣黃惠偵導演執導的的紀錄長片 日常對話 Small Talk 將再次由荷蘭亞洲電影節CinemAsia Amsterdam 呈現給所有荷蘭觀眾－二十年的拍攝計畫、直接的影像敘事，敲開導演與同志媽媽勇敢的日常對話。電影放映後將緊接著一場Small Talkshow，談談酷兒家庭裡的虎媽與象媽，及與談者身為酷兒、女兒、女人的成長故事。

#一起來對話吧 🐘🐯 🏠👩🏻
#虎媽象媽 #酷兒家庭 #PrideAmsterdam

→ 活動連結
https://www.volkshotel.nl/nl/agenda/doka/cinemasia-x-doka-pride-special/",False
225292010874776_1997181153685844,2018-07-24T09:33:44+0000,"【#荷事新聞】

荷事生非曾介紹過一家位於海牙，具有魚菜共生系統的商業化屋頂農場（Urban Farm）：UF002 De Schilde。改建於原先廢棄的飛利浦電信大樓，這家Urban Farm在2016年啟用後，成為落實循環經濟、都市農業（urban farming）以及閒置空間活化的有趣案例，也是許多參訪團前來考察的重點對象。但是！就在不久前，這家魚菜共生的公司宣布關門大吉了！看來，這座期待達成永續商業化經驗的都市垂直農場，還是抵不過現實環境的考驗哪～

破產新聞連結在此：https://indebuurt.nl/denhaag/nieuws/geen-dakmarkt-meer-want-deze-gigantische-staatsboerderij-is-failliet~53542/

#舊文重貼
#理想終究抵不過現實啊
#都市農業 
#循環經濟",False
225292010874776_1993731444030815,2018-07-22T14:37:19+0000,"【#荷事分享】 哲學星期五x荷蘭 活動預告

在8月阿姆斯特丹年度同志大遊行前夕，「哲學星期五x荷蘭」捕獲九位野生「台灣同志諮詢熱線」（簡稱熱線）的工作夥伴，將於7月29日（日）下午在鹿特丹，與大家聊聊台灣同志運動最前線的精采故事。九位講者將分享熱線活躍二十年與台灣同志運動的發展歷程，台灣婚姻平權運動與反同公投，以及受到熱烈回響的性別平等教育。想要趁機更新運動實況、認識這個台灣最資深同志組織的朋友，請千萬不要錯過~

活動臉書頁面由此進入--> 
https://www.facebook.com/events/2230307366986369/ 

#阿姆斯特丹同志大遊行
#哲學星期五",False
225292010874776_1988025844601375,2018-07-20T00:52:00+0000,"【#貓力畫荷蘭】  

唉呀，夏天就是要在戶外曬太陽呀～最近荷蘭隨處可見衣著少少的男男女女們，在草地、海灘、河邊或躺或趴著享受陽光的畫面呢！除了瞄瞄草地上的比基尼辣妹，運河中的小船經過時，也一定要瞧瞧赤裸上身的鮮肉帥哥啊～貓力在此用比基尼和六塊腹肌，以及帶有涼意的藍色風情，祝荷事生非的讀者們暑期愉快唷：）

#來自貓力的貼心問候
#小編最喜歡用眼睛吃冰淇淋了
#上周末才剛和比基尼美眉去湖邊呢
#然後隔兩天就中暑了",False
225292010874776_1984926094911350,2018-07-18T08:16:55+0000,"【#荷事年度專題】 👉#荷式循環經濟👈 作者：張芸翠Yuntsui Chang
荷事生非先前曾為您介紹，荷蘭東部古城奈美亨（Nijmegen）被歐盟委員會評選為2018年「歐洲綠首都」（European Green Capital）的原因。今年，奈梅亨市將其永續發展分成五大主題，並規劃了五張綠色地圖，讓遊客們可依照自己的興趣，選擇想體驗的內容。同時，從1月至12月，每個月都有一項綠色主題，讓居民和遊客參與永續生活的挑戰。快來看看這座2018歐洲綠首都今年究竟提供市民和訪客哪些綠色體驗節目吧！

2018年「歐洲綠首都」得主—荷蘭奈梅亨市年度系列活動（上）：五張綠色主題地圖
https://www.oranjeexpress.com/9416
2018年「歐洲綠首都」得主—荷蘭奈梅亨市年度系列活動（中）：上半年每月特色主題
https://www.oranjeexpress.com/9453
2018年「歐洲綠首都」得主—荷蘭奈梅亨市年度系列活動（下）：下半年每月特色主題
https://www.oranjeexpress.com/9486

本文原刊載於 低碳生活部落格
#合作文章
#綠色城市
#綠色生活
#給自己一個跑去奈美亨的理由",False
225292010874776_1980640888673204,2018-07-16T00:56:00+0000,"【#荷式社會文化】 作者：銀享全球／莊耕臺

幾年前，荷蘭的Dr. Hans Becker發現，大部分的老人都不喜歡傳統機構的照顧方式，住在安養中心實在不是件快樂的事。於是，他設計了得以讓高齡者能夠「快樂」生活的老人公寓。如今，全荷蘭已有超過30座城市，設置超過三千間這樣的創新老人住宅。究竟這位貝克先生的設計精髓在哪邊，才能讓老人們這麼認同呢？

#銀享全球 
#人口老化的社會問題逐漸浮現
#老人也有權享受生命
#把生活主導權還給高齡者本身

https://www.oranjeexpress.com/9404",False
225292010874776_1975544965849463,2018-07-13T06:52:55+0000,"【#荷事年度專題】👉#荷式循環經濟 作者：小貝

荷事生非兩天前剛出爐討論荷蘭永續時尚，以及歐洲時尚產業之循環經濟發展趨勢的文章。事實上早在兩年多前，我們已經分享過荷蘭生活中常見的「永續時尚」實踐案例呢！她就是「二手衣秤重計價」～～這個活動有兩個比較常舉辦的單位，一個是「Vintage Per Kilo」，另一個是由 The Vintage Rebel 舉辦的「Vintage Kilo Sale」，兩者均在不同城市巡迴舉辦。除此之外，還有長年都是秤重計價的「秤重計價二手衣店–We Are Vintage」。想要從我們生活中的衣著開始實踐循環經濟理念嗎？來溫習一下可以怎麼做吧～

#永續時尚聽起來潮潮der
#是的衣服也能秤斤來賣
#目前行情一公斤約為15至20歐元
#小編默默覺得竟然能淘汰好幾公斤的衣服也真嚇人
https://www.oranjeexpress.com/5845",False
225292010874776_1973631412707485,2018-07-12T06:01:31+0000,"【#貓力畫荷蘭】 
🕊️午後在市集攤位買了荷蘭傳統美食：炸魚，沒想到都還沒來得及享用，在背後虎視眈眈的海鷗先生以一個迅雷不及掩耳的速度俯衝下來，就這樣把你手中的食物叼走了！😮這個畫面，可是每天在荷蘭上演呢～～

各位荷事生非讀者們，從2018年7月起，原先由插畫家Mo Li經營的【#MoLi漫新聞】，將搖身一變，成為【#貓力畫荷蘭】 唷！未來，「貓力」將會更不定期、隨興地分享荷蘭生活的點點滴滴、麻煩舊雨新知繼續給予支持：）<3 <3 <3",False
225292010874776_1972543359482957,2018-07-11T16:40:50+0000,"【#荷事分享】文轉載於 #阿姆斯特丹日常OrangeInn
大家為了颱風假吵翻天，大概講一下荷蘭的做法。
.
荷蘭雖然沒有所謂的「颱風」但卻有暴風（storm），嚴重時樹木被連根拔起壓垮房子車子都還算常見，例如今年一月那波就很誇張，陣風時速高達每小時最少120公里，以颱風分級制度這根本已經是中颱的強度了RRR～
.
荷蘭不會幫民眾決定要不要上班上課，但會即時更新所有天氣情況，依各種類（暴雨、暴風、暴雪等）嚴重程度給顏色等級（綠色安全；黃色觀望；橘色開始漏尿；紅色打ㄇㄟ），若遇到紅色警報，政府頂多建議最好待在室內或者做好防護措施，其他的，全取決於民眾自己。
.
這樣其實挺聰明的，已經盡到告知義務，如果堅持要上班而有什麼意外也不能算在任何人頭上（除非公司不讓你請假），畢竟是自己要出門的啊，可惡！（how 哥語氣）當然更不會有宣布放假後卻無風無雨而讓公司企業對政府好感度下降這種情況發生，兩邊都不得罪，超強不沾鍋。

#荷蘭沒颱風但有暴風
#颱風假放與不放學問多
#台灣人假好少颱風好多",False
225292010874776_1971034622967164,2018-07-11T06:45:00+0000,"【#荷事年度專題】👉#荷式循環經濟 作者：Kiki Wu

你曉得一般說來，只有約17％的服裝和紡織產品可被回收利用，剩餘大量的紡織廢棄物都無法再生嗎？2018年初，，一共有64家全球知名服裝廠商承諾在2020年前加速品牌轉型為循環經濟的生產模式。舉凡服裝、鞋子或配件的製造，都需符合環保的永續原則。除了朝向符合綠色認證的目標前進，荷蘭甚至有個團隊成功將牛糞萃取出的液態纖維素轉化為生物塑料，並用其布料設計成服裝。同時，還有另一個團隊將芒果皮加工為皮革並做成鞋子，酷吧！？想了解歐洲和荷蘭的時尚產業正走向何種循環經濟模式，以及台灣紡織產業的契機，就來看看荷事生非的分析吧：）

#時尚也可以很循環經濟
#連牛便便都可以做成衣服了
#芒果皮也可以做成鞋子",False
